IdTipoMovimiento;TipoMovimiento;Tipo;FechaJornada;Hora;idPostcosecha;Postcosecha;idFinca;Finca;Propia;idBloque;Bloque;idProducto;Producto;idVariedad;Variedad;idGrado;Grado;Ramos;Tallos;idCausa;Causa
NCC;NO CONFORMIDAD CULTIVO;N;44621;8;4;Armonía;4;Armonía;VERDADERO;701;BL 14;1;ROSES;1489;GOLD STAR;6;SINCLA;3;120;68;TALLO CORTO
NCC;NO CONFORMIDAD CULTIVO;N;44621;8;4;Armonía;13;Del Duero;VERDADERO;117;BL 01;1;ROSES;870;FREEDOM;6;SINCLA;10;400;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;8;4;Armonía;13;Del Duero;VERDADERO;117;BL 01;1;ROSES;870;FREEDOM;6;SINCLA;3;120;45;MALTRATO EN FLOR
NCC;NO CONFORMIDAD CULTIVO;N;44621;8;4;Armonía;13;Del Duero;VERDADERO;121;BL 02;1;ROSES;870;FREEDOM;6;SINCLA;16;640;45;MALTRATO EN FLOR
NCC;NO CONFORMIDAD CULTIVO;N;44621;9;4;Armonía;13;Del Duero;VERDADERO;115;BL 03;1;ROSES;870;FREEDOM;6;SINCLA;1;40;45;MALTRATO EN FLOR
NCC;NO CONFORMIDAD CULTIVO;N;44621;9;4;Armonía;13;Del Duero;VERDADERO;115;BL 03;1;ROSES;870;FREEDOM;6;SINCLA;6;240;74;TALLO TORCIDO
NCC;NO CONFORMIDAD CULTIVO;N;44621;9;4;Armonía;13;Del Duero;VERDADERO;118;BL 04;1;ROSES;870;FREEDOM;6;SINCLA;8;320;45;MALTRATO EN FLOR
NCC;NO CONFORMIDAD CULTIVO;N;44621;9;4;Armonía;13;Del Duero;VERDADERO;118;BL 04;1;ROSES;870;FREEDOM;6;SINCLA;1;40;74;TALLO TORCIDO
NCC;NO CONFORMIDAD CULTIVO;N;44621;9;4;Armonía;13;Del Duero;VERDADERO;133;BL 10;1;ROSES;22;ATTACHE;6;SINCLA;1;40;74;TALLO TORCIDO
NCC;NO CONFORMIDAD CULTIVO;N;44621;9;4;Armonía;13;Del Duero;VERDADERO;133;BL 10;1;ROSES;64;KATHARINA;6;SINCLA;4;160;74;TALLO TORCIDO
NCC;NO CONFORMIDAD CULTIVO;N;44621;8;4;Armonía;13;Del Duero;VERDADERO;134;BL 14;1;ROSES;107;SKYLINE;6;SINCLA;1;40;7;CABEZA MENOR A 4 CM
NCC;NO CONFORMIDAD CULTIVO;N;44621;8;4;Armonía;13;Del Duero;VERDADERO;134;BL 14;1;ROSES;107;SKYLINE;6;SINCLA;5;200;8;CABEZA MENOR A 4,5 CM
NCC;NO CONFORMIDAD CULTIVO;N;44621;8;4;Armonía;13;Del Duero;VERDADERO;134;BL 14;1;ROSES;107;SKYLINE;6;SINCLA;7;280;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;8;4;Armonía;13;Del Duero;VERDADERO;134;BL 14;1;ROSES;107;SKYLINE;6;SINCLA;6;240;74;TALLO TORCIDO
NCC;NO CONFORMIDAD CULTIVO;N;44621;8;4;Armonía;13;Del Duero;VERDADERO;127;BL 15;1;ROSES;1032;CHERRY BRANDY;6;SINCLA;21;630;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;8;4;Armonía;13;Del Duero;VERDADERO;127;BL 15;1;ROSES;1032;CHERRY BRANDY;6;SINCLA;20;600;74;TALLO TORCIDO
NCC;NO CONFORMIDAD CULTIVO;N;44621;9;4;Armonía;13;Del Duero;VERDADERO;138;BL 16;1;ROSES;870;FREEDOM;6;SINCLA;6;240;74;TALLO TORCIDO
NCC;NO CONFORMIDAD CULTIVO;N;44621;8;4;Armonía;13;Del Duero;VERDADERO;123;BL 20;1;ROSES;487;LOVE STORY;6;SINCLA;20;800;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;8;4;Armonía;13;Del Duero;VERDADERO;140;BL 21;1;ROSES;3089;ORANGE CRUSH;6;SINCLA;3;120;8;CABEZA MENOR A 4,5 CM
NCC;NO CONFORMIDAD CULTIVO;N;44621;8;4;Armonía;13;Del Duero;VERDADERO;140;BL 21;1;ROSES;3089;ORANGE CRUSH;6;SINCLA;7;280;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;8;4;Armonía;20;El Arda;VERDADERO;631;BL 07B;1;ROSES;2590;PALOMA;6;SINCLA;1;30;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;10;16;Dulceida;16;Dulceida;VERDADERO;195;BL 01;1;ROSES;3088;HIGH EXOTIC;6;SINCLA;8;320;41;MAL EMBALAJE
NCC;NO CONFORMIDAD CULTIVO;N;44621;8;16;Dulceida;16;Dulceida;VERDADERO;195;BL 01;1;ROSES;3088;HIGH EXOTIC;6;SINCLA;14;560;52;MILDEO POLVOSO
NCC;NO CONFORMIDAD CULTIVO;N;44621;10;16;Dulceida;16;Dulceida;VERDADERO;197;BL 02;1;ROSES;870;FREEDOM;6;SINCLA;9;360;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;11;16;Dulceida;16;Dulceida;VERDADERO;197;BL 02;1;ROSES;870;FREEDOM;6;SINCLA;6;240;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;8;16;Dulceida;16;Dulceida;VERDADERO;197;BL 02;1;ROSES;870;FREEDOM;6;SINCLA;1;40;52;MILDEO POLVOSO
NCC;NO CONFORMIDAD CULTIVO;N;44621;11;16;Dulceida;16;Dulceida;VERDADERO;194;BL 03;1;ROSES;3330;JESSICA;6;SINCLA;1;30;5;BOTRYTIS
NCC;NO CONFORMIDAD CULTIVO;N;44621;11;16;Dulceida;16;Dulceida;VERDADERO;194;BL 03;1;ROSES;3330;JESSICA;6;SINCLA;11;330;68;TALLO CORTO
NCC;NO CONFORMIDAD CULTIVO;N;44621;7;16;Dulceida;16;Dulceida;VERDADERO;200;BL 04;1;ROSES;870;FREEDOM;6;SINCLA;9;360;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;9;16;Dulceida;16;Dulceida;VERDADERO;200;BL 04;1;ROSES;870;FREEDOM;6;SINCLA;9;373;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;11;16;Dulceida;16;Dulceida;VERDADERO;196;BL 05;1;ROSES;3265;GLACIER;6;SINCLA;10;300;5;BOTRYTIS
NCC;NO CONFORMIDAD CULTIVO;N;44621;14;16;Dulceida;16;Dulceida;VERDADERO;196;BL 05;1;ROSES;3265;GLACIER;6;SINCLA;14;420;5;BOTRYTIS
NCC;NO CONFORMIDAD CULTIVO;N;44621;10;16;Dulceida;16;Dulceida;VERDADERO;196;BL 05;1;ROSES;3265;GLACIER;6;SINCLA;13;390;52;MILDEO POLVOSO
NCC;NO CONFORMIDAD CULTIVO;N;44621;8;16;Dulceida;16;Dulceida;VERDADERO;208;BL 06;1;ROSES;870;FREEDOM;6;SINCLA;1;40;5;BOTRYTIS
NCC;NO CONFORMIDAD CULTIVO;N;44621;8;16;Dulceida;16;Dulceida;VERDADERO;208;BL 06;1;ROSES;870;FREEDOM;6;SINCLA;10;400;52;MILDEO POLVOSO
NCC;NO CONFORMIDAD CULTIVO;N;44621;8;16;Dulceida;16;Dulceida;VERDADERO;208;BL 06;1;ROSES;870;FREEDOM;6;SINCLA;6;240;64;ROYA PARDA
NCC;NO CONFORMIDAD CULTIVO;N;44621;10;16;Dulceida;16;Dulceida;VERDADERO;203;BL 07;1;ROSES;1809;IDOL;6;SINCLA;15;750;68;TALLO CORTO
NCC;NO CONFORMIDAD CULTIVO;N;44621;10;16;Dulceida;16;Dulceida;VERDADERO;203;BL 07;1;ROSES;7556;HOT SAUCE;6;SINCLA;9;270;68;TALLO CORTO
NCC;NO CONFORMIDAD CULTIVO;N;44621;10;16;Dulceida;16;Dulceida;VERDADERO;205;BL 09;1;ROSES;193;ROSITA VENDELA;6;SINCLA;7;280;52;MILDEO POLVOSO
NCC;NO CONFORMIDAD CULTIVO;N;44621;7;16;Dulceida;16;Dulceida;VERDADERO;199;BL 10;1;ROSES;64;KATHARINA;6;SINCLA;2;100;52;MILDEO POLVOSO
NCC;NO CONFORMIDAD CULTIVO;N;44621;9;16;Dulceida;16;Dulceida;VERDADERO;199;BL 10;1;ROSES;64;KATHARINA;6;SINCLA;9;450;52;MILDEO POLVOSO
NCC;NO CONFORMIDAD CULTIVO;N;44621;9;16;Dulceida;16;Dulceida;VERDADERO;204;BL 11;1;ROSES;3089;ORANGE CRUSH;6;SINCLA;4;120;1;ACAROS
NCC;NO CONFORMIDAD CULTIVO;N;44621;10;16;Dulceida;16;Dulceida;VERDADERO;204;BL 11;1;ROSES;3089;ORANGE CRUSH;6;SINCLA;9;270;52;MILDEO POLVOSO
NCC;NO CONFORMIDAD CULTIVO;N;44621;9;16;Dulceida;16;Dulceida;VERDADERO;198;BL 12;1;ROSES;3089;ORANGE CRUSH;6;SINCLA;6;180;1;ACAROS
NCC;NO CONFORMIDAD CULTIVO;N;44621;10;16;Dulceida;16;Dulceida;VERDADERO;198;BL 12;1;ROSES;3089;ORANGE CRUSH;6;SINCLA;1;30;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;7;16;Dulceida;16;Dulceida;VERDADERO;198;BL 12;1;ROSES;3089;ORANGE CRUSH;6;SINCLA;7;210;52;MILDEO POLVOSO
NCC;NO CONFORMIDAD CULTIVO;N;44621;10;16;Dulceida;16;Dulceida;VERDADERO;198;BL 12;1;ROSES;3089;ORANGE CRUSH;6;SINCLA;12;360;52;MILDEO POLVOSO
NCC;NO CONFORMIDAD CULTIVO;N;44621;10;16;Dulceida;16;Dulceida;VERDADERO;202;BL 13;1;ROSES;3256;NENA;6;SINCLA;12;360;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;8;16;Dulceida;16;Dulceida;VERDADERO;201;BL 14;1;ROSES;115;VENDELA;6;SINCLA;8;320;5;BOTRYTIS
NCC;NO CONFORMIDAD CULTIVO;N;44621;9;16;Dulceida;16;Dulceida;VERDADERO;201;BL 14;1;ROSES;115;VENDELA;6;SINCLA;17;680;57;PRESENCIA DE THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;9;16;Dulceida;16;Dulceida;VERDADERO;209;BL 16;1;ROSES;870;FREEDOM;6;SINCLA;1;40;2;APHIDOS
NCC;NO CONFORMIDAD CULTIVO;N;44621;9;16;Dulceida;16;Dulceida;VERDADERO;212;BL 17;1;ROSES;193;ROSITA VENDELA;6;SINCLA;9;360;2;APHIDOS
NCC;NO CONFORMIDAD CULTIVO;N;44621;7;16;Dulceida;16;Dulceida;VERDADERO;215;BL 18;1;ROSES;3082;DEEP PURPLE;6;SINCLA;7;280;2;APHIDOS
NCC;NO CONFORMIDAD CULTIVO;N;44621;7;16;Dulceida;16;Dulceida;VERDADERO;215;BL 18;1;ROSES;3082;DEEP PURPLE;6;SINCLA;3;120;5;BOTRYTIS
NCC;NO CONFORMIDAD CULTIVO;N;44621;10;16;Dulceida;16;Dulceida;VERDADERO;215;BL 18;1;ROSES;3082;DEEP PURPLE;6;SINCLA;10;400;52;MILDEO POLVOSO
NCC;NO CONFORMIDAD CULTIVO;N;44621;7;16;Dulceida;16;Dulceida;VERDADERO;210;BL 19;1;ROSES;539;COOL WATER;6;SINCLA;1;40;2;APHIDOS
NCC;NO CONFORMIDAD CULTIVO;N;44621;10;16;Dulceida;16;Dulceida;VERDADERO;214;BL 20;1;ROSES;870;FREEDOM;6;SINCLA;14;560;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;11;16;Dulceida;16;Dulceida;VERDADERO;214;BL 20;1;ROSES;870;FREEDOM;6;SINCLA;6;240;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;9;16;Dulceida;16;Dulceida;VERDADERO;206;BL 21;1;ROSES;870;FREEDOM;6;SINCLA;8;320;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;11;16;Dulceida;16;Dulceida;VERDADERO;206;BL 21;1;ROSES;870;FREEDOM;6;SINCLA;8;310;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;10;16;Dulceida;16;Dulceida;VERDADERO;206;BL 21;1;ROSES;870;FREEDOM;6;SINCLA;2;80;52;MILDEO POLVOSO
NCC;NO CONFORMIDAD CULTIVO;N;44621;8;16;Dulceida;16;Dulceida;VERDADERO;216;BL 22;1;ROSES;2002;SANTANA;6;SINCLA;4;160;52;MILDEO POLVOSO
NCC;NO CONFORMIDAD CULTIVO;N;44621;9;16;Dulceida;16;Dulceida;VERDADERO;216;BL 22;1;ROSES;2002;SANTANA;6;SINCLA;3;120;52;MILDEO POLVOSO
NCC;NO CONFORMIDAD CULTIVO;N;44621;9;16;Dulceida;16;Dulceida;VERDADERO;207;BL 23;1;ROSES;870;FREEDOM;6;SINCLA;7;280;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;7;16;Dulceida;16;Dulceida;VERDADERO;207;BL 23;1;ROSES;870;FREEDOM;6;SINCLA;9;360;52;MILDEO POLVOSO
NCC;NO CONFORMIDAD CULTIVO;N;44621;9;16;Dulceida;16;Dulceida;VERDADERO;207;BL 23;1;ROSES;870;FREEDOM;6;SINCLA;7;280;52;MILDEO POLVOSO
NCC;NO CONFORMIDAD CULTIVO;N;44621;7;16;Dulceida;16;Dulceida;VERDADERO;213;BL 24;1;ROSES;3088;HIGH EXOTIC;6;SINCLA;8;320;52;MILDEO POLVOSO
NCC;NO CONFORMIDAD CULTIVO;N;44621;14;16;Dulceida;60;Pastaza;VERDADERO;514;BL 71;20;GYPSOPHILA;2815;XLENCE;6;SINCLA;1;40;5;BOTRYTIS
NCC;NO CONFORMIDAD CULTIVO;N;44621;8;19;El Amanecer;19;El Amanecer;VERDADERO;1310;BL 02;1;ROSES;2848;MONDIAL;6;SINCLA;19;555;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;9;19;El Amanecer;19;El Amanecer;VERDADERO;1315;BL 06;1;ROSES;1234;ALBA;6;SINCLA;15;450;5;BOTRYTIS
NCC;NO CONFORMIDAD CULTIVO;N;44621;9;19;El Amanecer;19;El Amanecer;VERDADERO;1308;BL 11;1;ROSES;870;FREEDOM;6;SINCLA;13;520;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;9;19;El Amanecer;19;El Amanecer;VERDADERO;1318;BL 12;1;ROSES;3089;ORANGE CRUSH;6;SINCLA;1;40;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;9;19;El Amanecer;19;El Amanecer;VERDADERO;1318;BL 12;1;ROSES;3089;ORANGE CRUSH;6;SINCLA;11;440;52;MILDEO POLVOSO
NCC;NO CONFORMIDAD CULTIVO;N;44621;10;19;El Amanecer;19;El Amanecer;VERDADERO;1319;BL 15;1;ROSES;107;SKYLINE;6;SINCLA;6;240;52;MILDEO POLVOSO
NCC;NO CONFORMIDAD CULTIVO;N;44621;10;19;El Amanecer;19;El Amanecer;VERDADERO;1319;BL 15;1;ROSES;1809;IDOL;6;SINCLA;13;654;52;MILDEO POLVOSO
NCC;NO CONFORMIDAD CULTIVO;N;44621;9;19;El Amanecer;19;El Amanecer;VERDADERO;1314;BL 19;1;ROSES;870;FREEDOM;6;SINCLA;1;40;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;10;19;El Amanecer;19;El Amanecer;VERDADERO;1314;BL 19;1;ROSES;870;FREEDOM;6;SINCLA;10;400;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;10;19;El Amanecer;19;El Amanecer;VERDADERO;1314;BL 19;1;ROSES;870;FREEDOM;6;SINCLA;14;560;57;PRESENCIA DE THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;10;19;El Amanecer;19;El Amanecer;VERDADERO;1333;BL 20;1;ROSES;3088;HIGH EXOTIC;6;SINCLA;10;409;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;10;19;El Amanecer;19;El Amanecer;VERDADERO;1333;BL 20;1;ROSES;3088;HIGH EXOTIC;6;SINCLA;12;462;57;PRESENCIA DE THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;8;19;El Amanecer;19;El Amanecer;VERDADERO;1327;BL 22;1;ROSES;2258;PROUD;6;SINCLA;13;325;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;9;19;El Amanecer;19;El Amanecer;VERDADERO;1335;BL 25B;1;ROSES;870;FREEDOM;6;SINCLA;7;280;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;9;19;El Amanecer;19;El Amanecer;VERDADERO;1330;BL 26;1;ROSES;870;FREEDOM;6;SINCLA;10;400;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;9;19;El Amanecer;19;El Amanecer;VERDADERO;1330;BL 26;1;ROSES;3336;SHOGUN;6;SINCLA;2;80;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;13;26;El Camino;17;Dulcemiel;VERDADERO;1024;BL 01;1;ROSES;115;VENDELA;6;SINCLA;29;1172;5;BOTRYTIS
NCC;NO CONFORMIDAD CULTIVO;N;44621;13;26;El Camino;17;Dulcemiel;VERDADERO;1039;BL 03;1;ROSES;91;QUEENSDAY;6;SINCLA;1;40;5;BOTRYTIS
NCC;NO CONFORMIDAD CULTIVO;N;44621;13;26;El Camino;17;Dulcemiel;VERDADERO;1042;BL 05;1;ROSES;870;FREEDOM;6;SINCLA;4;160;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;13;26;El Camino;17;Dulcemiel;VERDADERO;1055;BL 09;1;ROSES;3331;STILETO;6;SINCLA;1;40;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;13;26;El Camino;17;Dulcemiel;VERDADERO;1089;BL 26;1;ROSES;870;FREEDOM;6;SINCLA;34;1360;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;12;26;El Camino;15;del Sol;VERDADERO;960;BL 01;1;ROSES;3330;JESSICA;6;SINCLA;17;510;49;MEZCLA DE APERTURAS
NCC;NO CONFORMIDAD CULTIVO;N;44621;12;26;El Camino;15;del Sol;VERDADERO;970;BL 02;1;ROSES;589;HOT LADY;6;SINCLA;3;120;49;MEZCLA DE APERTURAS
NCC;NO CONFORMIDAD CULTIVO;N;44621;12;26;El Camino;15;del Sol;VERDADERO;963;BL 06;1;ROSES;887;GOLD STRIKE;6;SINCLA;10;400;49;MEZCLA DE APERTURAS
NCC;NO CONFORMIDAD CULTIVO;N;44621;12;26;El Camino;15;del Sol;VERDADERO;965;BL 10;1;ROSES;870;FREEDOM;6;SINCLA;9;360;49;MEZCLA DE APERTURAS
NCC;NO CONFORMIDAD CULTIVO;N;44621;12;26;El Camino;15;del Sol;VERDADERO;967;BL 16;1;ROSES;3265;GLACIER;6;SINCLA;6;180;49;MEZCLA DE APERTURAS
NCC;NO CONFORMIDAD CULTIVO;N;44621;12;26;El Camino;15;del Sol;VERDADERO;984;BL 17;1;ROSES;1811;PURPLE HAZE;6;SINCLA;8;320;49;MEZCLA DE APERTURAS
NCC;NO CONFORMIDAD CULTIVO;N;44621;12;26;El Camino;15;del Sol;VERDADERO;972;BL 18;1;ROSES;870;FREEDOM;6;SINCLA;2;80;49;MEZCLA DE APERTURAS
NCC;NO CONFORMIDAD CULTIVO;N;44621;12;26;El Camino;15;del Sol;VERDADERO;966;BL 19;1;ROSES;870;FREEDOM;6;SINCLA;9;360;49;MEZCLA DE APERTURAS
NCC;NO CONFORMIDAD CULTIVO;N;44621;12;26;El Camino;15;del Sol;VERDADERO;980;BL 23;1;ROSES;3330;JESSICA;6;SINCLA;30;900;49;MEZCLA DE APERTURAS
NCC;NO CONFORMIDAD CULTIVO;N;44621;12;26;El Camino;15;del Sol;VERDADERO;987;BL 28;1;ROSES;1032;CHERRY BRANDY;6;SINCLA;11;330;49;MEZCLA DE APERTURAS
NCC;NO CONFORMIDAD CULTIVO;N;44621;12;26;El Camino;15;del Sol;VERDADERO;989;BL 34;1;ROSES;4772;LOLA;6;SINCLA;4;120;49;MEZCLA DE APERTURAS
NCC;NO CONFORMIDAD CULTIVO;N;44621;12;26;El Camino;20;El Arda;VERDADERO;636;BL 04;4;ROSES SPRAY;939;BLUE MOON;6;SINCLA;11;550;52;MILDEO POLVOSO
NCC;NO CONFORMIDAD CULTIVO;N;44621;12;26;El Camino;20;El Arda;VERDADERO;634;BL 09;4;ROSES SPRAY;4297;PURPLE IRISCHKA;6;SINCLA;10;292;1;ACAROS
NCC;NO CONFORMIDAD CULTIVO;N;44621;12;26;El Camino;20;El Arda;VERDADERO;660;BL 16;1;ROSES;870;FREEDOM;6;SINCLA;4;160;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;12;26;El Camino;21;El Azafrán;FALSO;1000;BL 04;1;ROSES;7556;HOT SAUCE;6;SINCLA;11;440;52;MILDEO POLVOSO
NCC;NO CONFORMIDAD CULTIVO;N;44621;11;26;El Camino;21;El Azafrán;FALSO;1018;BL 06;1;ROSES;1597;QUICKSAND;6;SINCLA;1;40;49;MEZCLA DE APERTURAS
NCC;NO CONFORMIDAD CULTIVO;N;44621;11;26;El Camino;21;El Azafrán;FALSO;1010;BL 07;1;ROSES;870;FREEDOM;6;SINCLA;12;480;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;11;26;El Camino;21;El Azafrán;FALSO;1007;BL 08;1;ROSES;870;FREEDOM;6;SINCLA;17;680;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;11;26;El Camino;21;El Azafrán;FALSO;1017;BL 12;1;ROSES;870;FREEDOM;6;SINCLA;6;240;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;11;26;El Camino;21;El Azafrán;FALSO;1017;BL 12;1;ROSES;870;FREEDOM;6;SINCLA;4;160;49;MEZCLA DE APERTURAS
NCC;NO CONFORMIDAD CULTIVO;N;44621;11;26;El Camino;21;El Azafrán;FALSO;1019;BL 13;1;ROSES;3330;JESSICA;6;SINCLA;14;563;49;MEZCLA DE APERTURAS
NCC;NO CONFORMIDAD CULTIVO;N;44621;11;26;El Camino;21;El Azafrán;FALSO;1019;BL 13;1;ROSES;4092;ARLEENE;6;SINCLA;13;520;49;MEZCLA DE APERTURAS
NCC;NO CONFORMIDAD CULTIVO;N;44621;11;26;El Camino;21;El Azafrán;FALSO;1011;BL 16;1;ROSES;1032;CHERRY BRANDY;6;SINCLA;34;1020;49;MEZCLA DE APERTURAS
NCC;NO CONFORMIDAD CULTIVO;N;44621;11;26;El Camino;21;El Azafrán;FALSO;1011;BL 16;1;ROSES;7556;HOT SAUCE;6;SINCLA;17;680;49;MEZCLA DE APERTURAS
NCC;NO CONFORMIDAD CULTIVO;N;44621;11;26;El Camino;21;El Azafrán;FALSO;1022;BL 18;1;ROSES;870;FREEDOM;6;SINCLA;1;40;49;MEZCLA DE APERTURAS
NCC;NO CONFORMIDAD CULTIVO;N;44621;11;26;El Camino;21;El Azafrán;FALSO;1023;BL 19;1;ROSES;284;DONNA;6;SINCLA;46;2300;49;MEZCLA DE APERTURAS
NCC;NO CONFORMIDAD CULTIVO;N;44621;13;26;El Camino;22;El Bachaco;VERDADERO;762;BL 59;4;ROSES SPRAY;4142;BRIGHT SENSATION;6;SINCLA;7;293;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;13;26;El Camino;22;El Bachaco;VERDADERO;762;BL 59;4;ROSES SPRAY;4312;FLOREANA!;6;SINCLA;5;200;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;13;26;El Camino;22;El Bachaco;VERDADERO;762;BL 59;4;ROSES SPRAY;4314;MARTINICA!;6;SINCLA;1;10;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;13;26;El Camino;22;El Bachaco;VERDADERO;762;BL 59;4;ROSES SPRAY;4321;COD 80176;6;SINCLA;1;15;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;13;26;El Camino;22;El Bachaco;VERDADERO;762;BL 59;4;ROSES SPRAY;5324;BALI!;6;SINCLA;2;80;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;13;26;El Camino;22;El Bachaco;VERDADERO;762;BL 59;4;ROSES SPRAY;5755;83081;6;SINCLA;1;44;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;13;26;El Camino;22;El Bachaco;VERDADERO;762;BL 59;4;ROSES SPRAY;5758;83108;6;SINCLA;1;17;19;DAÑO POR THRIPS
NCC;NO CONFORMIDAD CULTIVO;N;44621;13;26;El Camino;22;El Bachaco;VERDADERO;762;BL 59;4;ROSES SPRAY;5760;83038;6;SINCLA;1;14;19;DAÑO POR THRIPS
